"PÉRIODE DE RÉFÉRENCE";"GÉO";"DGUID";"Produits";"UNITÉ DE MESURE";"IDENTIFICATEUR D'UNITÉ DE MESURE";"FACTEUR SCALAIRE";"IDENTIFICATEUR SCALAIRE";"VECTEUR";"COORDONNÉES";"VALEUR";"STATUS";"SYMBOLE";"TERMINÉ";"DÉCIMALES"
"2023-04";"Ontario";"2016A000235";"Poulet entier, par kilogramme";"Dollars";"81";"unités";"0";"v1159447181";"6.7";"6.08";"";"";"";"2"
"2023-05";"Ontario";"2016A000235";"Poulet entier, par kilogramme";"Dollars";"81";"unités";"0";"v1159447181";"6.7";"6.23";"";"";"";"2"
"2023-06";"Ontario";"2016A000235";"Poulet entier, par kilogramme";"Dollars";"81";"unités";"0";"v1159447181";"6.7";"6.51";"";"";"";"2"
"2023-07";"Ontario";"2016A000235";"Poulet entier, par kilogramme";"Dollars";"81";"unités";"0";"v1159447181";"6.7";"6.45";"";"";"";"2"
"2023-08";"Ontario";"2016A000235";"Poulet entier, par kilogramme";"Dollars";"81";"unités";"0";"v1159447181";"6.7";"7.03";"";"";"";"2"
"2023-09";"Ontario";"2016A000235";"Poulet entier, par kilogramme";"Dollars";"81";"unités";"0";"v1159447181";"6.7";"6.71";"";"";"";"2"
"2023-10";"Ontario";"2016A000235";"Poulet entier, par kilogramme";"Dollars";"81";"unités";"0";"v1159447181";"6.7";"6.26";"";"";"";"2"
"2023-11";"Ontario";"2016A000235";"Poulet entier, par kilogramme";"Dollars";"81";"unités";"0";"v1159447181";"6.7";"5.72";"";"";"";"2"
"2023-12";"Ontario";"2016A000235";"Poulet entier, par kilogramme";"Dollars";"81";"unités";"0";"v1159447181";"6.7";"5.80";"";"";"";"2"
"2024-01";"Ontario";"2016A000235";"Poulet entier, par kilogramme";"Dollars";"81";"unités";"0";"v1159447181";"6.7";"5.16";"";"";"";"2"
"2024-02";"Ontario";"2016A000235";"Poulet entier, par kilogramme";"Dollars";"81";"unités";"0";"v1159447181";"6.7";"5.27";"";"";"";"2"
"2024-03";"Ontario";"2016A000235";"Poulet entier, par kilogramme";"Dollars";"81";"unités";"0";"v1159447181";"6.7";"6.20";"";"";"";"2"
"2024-04";"Ontario";"2016A000235";"Poulet entier, par kilogramme";"Dollars";"81";"unités";"0";"v1159447181";"6.7";"5.86";"";"";"";"2"
"2024-05";"Ontario";"2016A000235";"Poulet entier, par kilogramme";"Dollars";"81";"unités";"0";"v1159447181";"6.7";"5.75";"";"";"";"2"
"2024-06";"Ontario";"2016A000235";"Poulet entier, par kilogramme";"Dollars";"81";"unités";"0";"v1159447181";"6.7";"5.19";"";"";"";"2"
"2024-07";"Ontario";"2016A000235";"Poulet entier, par kilogramme";"Dollars";"81";"unités";"0";"v1159447181";"6.7";"5.40";"";"";"";"2"
"2024-08";"Ontario";"2016A000235";"Poulet entier, par kilogramme";"Dollars";"81";"unités";"0";"v1159447181";"6.7";"5.51";"";"";"";"2"
"2024-09";"Ontario";"2016A000235";"Poulet entier, par kilogramme";"Dollars";"81";"unités";"0";"v1159447181";"6.7";"5.55";"";"";"";"2"
"2023-01";"Ontario";"2016A000235";"Poitrines de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447182";"6.8";"14.07";"";"";"";"2"
"2023-02";"Ontario";"2016A000235";"Poitrines de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447182";"6.8";"13.13";"";"";"";"2"
"2023-03";"Ontario";"2016A000235";"Poitrines de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447182";"6.8";"14.17";"";"";"";"2"
"2023-04";"Ontario";"2016A000235";"Poitrines de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447182";"6.8";"15.83";"";"";"";"2"
"2023-05";"Ontario";"2016A000235";"Poitrines de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447182";"6.8";"13.04";"";"";"";"2"
"2023-06";"Ontario";"2016A000235";"Poitrines de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447182";"6.8";"13.91";"";"";"";"2"
"2023-07";"Ontario";"2016A000235";"Poitrines de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447182";"6.8";"14.15";"";"";"";"2"
"2023-08";"Ontario";"2016A000235";"Poitrines de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447182";"6.8";"14.38";"";"";"";"2"
"2023-09";"Ontario";"2016A000235";"Poitrines de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447182";"6.8";"15.33";"";"";"";"2"
"2023-10";"Ontario";"2016A000235";"Poitrines de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447182";"6.8";"14.18";"";"";"";"2"
"2023-11";"Ontario";"2016A000235";"Poitrines de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447182";"6.8";"13.86";"";"";"";"2"
"2023-12";"Ontario";"2016A000235";"Poitrines de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447182";"6.8";"12.30";"";"";"";"2"
"2024-01";"Ontario";"2016A000235";"Poitrines de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447182";"6.8";"13.68";"";"";"";"2"
"2024-02";"Ontario";"2016A000235";"Poitrines de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447182";"6.8";"12.62";"";"";"";"2"
"2024-03";"Ontario";"2016A000235";"Poitrines de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447182";"6.8";"13.91";"";"";"";"2"
"2024-04";"Ontario";"2016A000235";"Poitrines de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447182";"6.8";"13.40";"";"";"";"2"
"2024-05";"Ontario";"2016A000235";"Poitrines de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447182";"6.8";"13.54";"";"";"";"2"
"2024-06";"Ontario";"2016A000235";"Poitrines de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447182";"6.8";"12.26";"";"";"";"2"
"2024-07";"Ontario";"2016A000235";"Poitrines de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447182";"6.8";"11.86";"";"";"";"2"
"2024-08";"Ontario";"2016A000235";"Poitrines de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447182";"6.8";"12.97";"";"";"";"2"
"2024-09";"Ontario";"2016A000235";"Poitrines de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447182";"6.8";"13.38";"";"";"";"2"
"2023-01";"Ontario";"2016A000235";"Hauts de cuisse de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447183";"6.9";"12.73";"";"";"";"2"
"2023-02";"Ontario";"2016A000235";"Hauts de cuisse de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447183";"6.9";"10.85";"";"";"";"2"
"2023-03";"Ontario";"2016A000235";"Hauts de cuisse de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447183";"6.9";"13.14";"";"";"";"2"
"2023-04";"Ontario";"2016A000235";"Hauts de cuisse de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447183";"6.9";"13.33";"";"";"";"2"
"2023-05";"Ontario";"2016A000235";"Hauts de cuisse de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447183";"6.9";"12.81";"";"";"";"2"
"2023-06";"Ontario";"2016A000235";"Hauts de cuisse de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447183";"6.9";"13.58";"";"";"";"2"
"2023-07";"Ontario";"2016A000235";"Hauts de cuisse de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447183";"6.9";"12.44";"";"";"";"2"
"2023-08";"Ontario";"2016A000235";"Hauts de cuisse de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447183";"6.9";"13.44";"";"";"";"2"
"2023-09";"Ontario";"2016A000235";"Hauts de cuisse de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447183";"6.9";"13.72";"";"";"";"2"
"2023-10";"Ontario";"2016A000235";"Hauts de cuisse de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447183";"6.9";"13.32";"";"";"";"2"
"2023-11";"Ontario";"2016A000235";"Hauts de cuisse de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447183";"6.9";"10.95";"";"";"";"2"
"2023-12";"Ontario";"2016A000235";"Hauts de cuisse de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447183";"6.9";"12.46";"";"";"";"2"
"2024-01";"Ontario";"2016A000235";"Hauts de cuisse de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447183";"6.9";"12.66";"";"";"";"2"
"2024-02";"Ontario";"2016A000235";"Hauts de cuisse de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447183";"6.9";"11.80";"";"";"";"2"
"2024-03";"Ontario";"2016A000235";"Hauts de cuisse de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447183";"6.9";"9.89";"";"";"";"2"
"2024-04";"Ontario";"2016A000235";"Hauts de cuisse de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447183";"6.9";"11.97";"";"";"";"2"
"2024-05";"Ontario";"2016A000235";"Hauts de cuisse de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447183";"6.9";"10.74";"";"";"";"2"
"2024-06";"Ontario";"2016A000235";"Hauts de cuisse de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447183";"6.9";"8.72";"";"";"";"2"
"2024-07";"Ontario";"2016A000235";"Hauts de cuisse de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447183";"6.9";"10.81";"";"";"";"2"
"2024-08";"Ontario";"2016A000235";"Hauts de cuisse de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447183";"6.9";"8.86";"";"";"";"2"
"2024-09";"Ontario";"2016A000235";"Hauts de cuisse de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1159447183";"6.9";"11.04";"";"";"";"2"
"2023-01";"Ontario";"2016A000235";"Pilons de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1353834534";"6.43";"6.01";"";"";"";"2"
"2023-02";"Ontario";"2016A000235";"Pilons de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1353834534";"6.43";"6.67";"";"";"";"2"
"2023-03";"Ontario";"2016A000235";"Pilons de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1353834534";"6.43";"5.83";"";"";"";"2"
"2023-04";"Ontario";"2016A000235";"Pilons de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1353834534";"6.43";"5.88";"";"";"";"2"
"2023-05";"Ontario";"2016A000235";"Pilons de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1353834534";"6.43";"6.19";"";"";"";"2"
"2023-06";"Ontario";"2016A000235";"Pilons de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1353834534";"6.43";"5.71";"";"";"";"2"
"2023-07";"Ontario";"2016A000235";"Pilons de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1353834534";"6.43";"6.51";"";"";"";"2"
"2023-08";"Ontario";"2016A000235";"Pilons de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1353834534";"6.43";"7.25";"";"";"";"2"
"2023-09";"Ontario";"2016A000235";"Pilons de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1353834534";"6.43";"5.46";"";"";"";"2"
"2023-10";"Ontario";"2016A000235";"Pilons de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1353834534";"6.43";"8.82";"";"";"";"2"
"2023-11";"Ontario";"2016A000235";"Pilons de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1353834534";"6.43";"7.03";"";"";"";"2"
"2023-12";"Ontario";"2016A000235";"Pilons de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1353834534";"6.43";"8.09";"";"";"";"2"
"2024-01";"Ontario";"2016A000235";"Pilons de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1353834534";"6.43";"8.29";"";"";"";"2"
"2024-02";"Ontario";"2016A000235";"Pilons de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1353834534";"6.43";"7.16";"";"";"";"2"
"2024-03";"Ontario";"2016A000235";"Pilons de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1353834534";"6.43";"5.35";"";"";"";"2"
"2024-04";"Ontario";"2016A000235";"Pilons de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1353834534";"6.43";"7.62";"";"";"";"2"
"2024-05";"Ontario";"2016A000235";"Pilons de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1353834534";"6.43";"5.75";"";"";"";"2"
"2024-06";"Ontario";"2016A000235";"Pilons de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1353834534";"6.43";"5.77";"";"";"";"2"
"2024-07";"Ontario";"2016A000235";"Pilons de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1353834534";"6.43";"7.53";"";"";"";"2"
"2024-08";"Ontario";"2016A000235";"Pilons de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1353834534";"6.43";"5.47";"";"";"";"2"
"2024-09";"Ontario";"2016A000235";"Pilons de poulet, par kilogramme";"Dollars";"81";"unités";"0";"v1353834534";"6.43";"7.58";"";"";"";"2"
"2023-01";"Ontario";"2016A000235";"Bacon, 500 grammes";"Dollars";"81";"unités";"0";"v1159447184";"6.10";"6.87";"";"";"";"2"
"2023-02";"Ontario";"2016A000235";"Bacon, 500 grammes";"Dollars";"81";"unités";"0";"v1159447184";"6.10";"6.54";"";"";"";"2"
"2023-03";"Ontario";"2016A000235";"Bacon, 500 grammes";"Dollars";"81";"unités";"0";"v1159447184";"6.10";"6.82";"";"";"";"2"
"2023-04";"Ontario";"2016A000235";"Bacon, 500 grammes";"Dollars";"81";"unités";"0";"v1159447184";"6.10";"6.79";"";"";"";"2"
"2023-05";"Ontario";"2016A000235";"Bacon, 500 grammes";"Dollars";"81";"unités";"0";"v1159447184";"6.10";"6.10";"";"";"";"2"
"2023-06";"Ontario";"2016A000235";"Bacon, 500 grammes";"Dollars";"81";"unités";"0";"v1159447184";"6.10";"6.20";"";"";"";"2"
"2023-07";"Ontario";"2016A000235";"Bacon, 500 grammes";"Dollars";"81";"unités";"0";"v1159447184";"6.10";"6.30";"";"";"";"2"
"2023-08";"Ontario";"2016A000235";"Bacon, 500 grammes";"Dollars";"81";"unités";"0";"v1159447184";"6.10";"6.44";"";"";"";"2"
"2023-09";"Ontario";"2016A000235";"Bacon, 500 grammes";"Dollars";"81";"unités";"0";"v1159447184";"6.10";"7.30";"";"";"";"2"
"2023-10";"Ontario";"2016A000235";"Bacon, 500 grammes";"Dollars";"81";"unités";"0";"v1159447184";"6.10";"7.43";"";"";"";"2"
"2023-11";"Ontario";"2016A000235";"Bacon, 500 grammes";"Dollars";"81";"unités";"0";"v1159447184";"6.10";"6.70";"";"";"";"2"
"2023-12";"Ontario";"2016A000235";"Bacon, 500 grammes";"Dollars";"81";"unités";"0";"v1159447184";"6.10";"7.06";"";"";"";"2"
"2024-01";"Ontario";"2016A000235";"Bacon, 500 grammes";"Dollars";"81";"unités";"0";"v1159447184";"6.10";"6.49";"";"";"";"2"
"2024-02";"Ontario";"2016A000235";"Bacon, 500 grammes";"Dollars";"81";"unités";"0";"v1159447184";"6.10";"5.73";"";"";"";"2"
"2024-03";"Ontario";"2016A000235";"Bacon, 500 grammes";"Dollars";"81";"unités";"0";"v1159447184";"6.10";"5.94";"";"";"";"2"
"2024-04";"Ontario";"2016A000235";"Bacon, 500 grammes";"Dollars";"81";"unités";"0";"v1159447184";"6.10";"6.09";"";"";"";"2"
"2024-05";"Ontario";"2016A000235";"Bacon, 500 grammes";"Dollars";"81";"unités";"0";"v1159447184";"6.10";"5.95";"";"";"";"2"
"2024-06";"Ontario";"2016A000235";"Bacon, 500 grammes";"Dollars";"81";"unités";"0";"v1159447184";"6.10";"6.27";"";"";"";"2"
"2024-07";"Ontario";"2016A000235";"Bacon, 500 grammes";"Dollars";"81";"unités";"0";"v1159447184";"6.10";"6.13";"";"";"";"2"
"2024-08";"Ontario";"2016A000235";"Bacon, 500 grammes";"Dollars";"81";"unités";"0";"v1159447184";"6.10";"6.51";"";"";"";"2"
"2024-09";"Ontario";"2016A000235";"Bacon, 500 grammes";"Dollars";"81";"unités";"0";"v1159447184";"6.10";"6.11";"";"";"";"2"
"2023-01";"Ontario";"2016A000235";"Saucisses fumées, 400 grammes";"Dollars";"81";"unités";"0";"v1159447185";"6.11";"4.39";"";"";"";"2"
"2023-02";"Ontario";"2016A000235";"Saucisses fumées, 400 grammes";"Dollars";"81";"unités";"0";"v1159447185";"6.11";"4.42";"";"";"";"2"
"2023-03";"Ontario";"2016A000235";"Saucisses fumées, 400 grammes";"Dollars";"81";"unités";"0";"v1159447185";"6.11";"4.39";"";"";"";"2"
"2023-04";"Ontario";"2016A000235";"Saucisses fumées, 400 grammes";"Dollars";"81";"unités";"0";"v1159447185";"6.11";"4.22";"";"";"";"2"
"2023-05";"Ontario";"2016A000235";"Saucisses fumées, 400 grammes";"Dollars";"81";"unités";"0";"v1159447185";"6.11";"4.26";"";"";"";"2"
"2023-06";"Ontario";"2016A000235";"Saucisses fumées, 400 grammes";"Dollars";"81";"unités";"0";"v1159447185";"6.11";"4.40";"";"";"";"2"
"2023-07";"Ontario";"2016A000235";"Saucisses fumées, 400 grammes";"Dollars";"81";"unités";"0";"v1159447185";"6.11";"4.50";"";"";"";"2"
"2023-08";"Ontario";"2016A000235";"Saucisses fumées, 400 grammes";"Dollars";"81";"unités";"0";"v1159447185";"6.11";"4.14";"";"";"";"2"
"2023-09";"Ontario";"2016A000235";"Saucisses fumées, 400 grammes";"Dollars";"81";"unités";"0";"v1159447185";"6.11";"4.23";"";"";"";"2"
"2023-10";"Ontario";"2016A000235";"Saucisses fumées, 400 grammes";"Dollars";"81";"unités";"0";"v1159447185";"6.11";"4.11";"";"";"";"2"
"2023-11";"Ontario";"2016A000235";"Saucisses fumées, 400 grammes";"Dollars";"81";"unités";"0";"v1159447185";"6.11";"4.22";"";"";"";"2"
"2023-12";"Ontario";"2016A000235";"Saucisses fumées, 400 grammes";"Dollars";"81";"unités";"0";"v1159447185";"6.11";"4.33";"";"";"";"2"
"2024-01";"Ontario";"2016A000235";"Saucisses fumées, 400 grammes";"Dollars";"81";"unités";"0";"v1159447185";"6.11";"4.07";"";"";"";"2"
"2024-02";"Ontario";"2016A000235";"Saucisses fumées, 400 grammes";"Dollars";"81";"unités";"0";"v1159447185";"6.11";"4.07";"";"";"";"2"
"2024-03";"Ontario";"2016A000235";"Saucisses fumées, 400 grammes";"Dollars";"81";"unités";"0";"v1159447185";"6.11";"4.42";"";"";"";"2"
"2024-04";"Ontario";"2016A000235";"Saucisses fumées, 400 grammes";"Dollars";"81";"unités";"0";"v1159447185";"6.11";"4.28";"";"";"";"2"
"2024-05";"Ontario";"2016A000235";"Saucisses fumées, 400 grammes";"Dollars";"81";"unités";"0";"v1159447185";"6.11";"4.47";"";"";"";"2"
"2024-06";"Ontario";"2016A000235";"Saucisses fumées, 400 grammes";"Dollars";"81";"unités";"0";"v1159447185";"6.11";"4.36";"";"";"";"2"
"2024-07";"Ontario";"2016A000235";"Saucisses fumées, 400 grammes";"Dollars";"81";"unités";"0";"v1159447185";"6.11";"4.24";"";"";"";"2"
"2024-08";"Ontario";"2016A000235";"Saucisses fumées, 400 grammes";"Dollars";"81";"unités";"0";"v1159447185";"6.11";"4.32";"";"";"";"2"
"2024-09";"Ontario";"2016A000235";"Saucisses fumées, 400 grammes";"Dollars";"81";"unités";"0";"v1159447185";"6.11";"4.33";"";"";"";"2"
"2023-01";"Ontario";"2016A000235";"Saumon, par kilogramme";"Dollars";"81";"unités";"0";"v1458870127";"6.78";"29.38";"";"";"";"2"
"2023-02";"Ontario";"2016A000235";"Saumon, par kilogramme";"Dollars";"81";"unités";"0";"v1458870127";"6.78";"29.74";"";"";"";"2"
"2023-03";"Ontario";"2016A000235";"Saumon, par kilogramme";"Dollars";"81";"unités";"0";"v1458870127";"6.78";"30.66";"";"";"";"2"
"2023-04";"Ontario";"2016A000235";"Saumon, par kilogramme";"Dollars";"81";"unités";"0";"v1458870127";"6.78";"29.80";"";"";"";"2"
"2023-05";"Ontario";"2016A000235";"Saumon, par kilogramme";"Dollars";"81";"unités";"0";"v1458870127";"6.78";"30.53";"";"";"";"2"
"2023-06";"Ontario";"2016A000235";"Saumon, par kilogramme";"Dollars";"81";"unités";"0";"v1458870127";"6.78";"28.97";"";"";"";"2"
"2023-07";"Ontario";"2016A000235";"Saumon, par kilogramme";"Dollars";"81";"unités";"0";"v1458870127";"6.78";"27.86";"";"";"";"2"
"2023-08";"Ontario";"2016A000235";"Saumon, par kilogramme";"Dollars";"81";"unités";"0";"v1458870127";"6.78";"24.67";"";"";"";"2"
"2023-09";"Ontario";"2016A000235";"Saumon, par kilogramme";"Dollars";"81";"unités";"0";"v1458870127";"6.78";"26.93";"";"";"";"2"
"2023-10";"Ontario";"2016A000235";"Saumon, par kilogramme";"Dollars";"81";"unités";"0";"v1458870127";"6.78";"25.99";"";"";"";"2"
"2023-11";"Ontario";"2016A000235";"Saumon, par kilogramme";"Dollars";"81";"unités";"0";"v1458870127";"6.78";"25.12";"";"";"";"2"
"2023-12";"Ontario";"2016A000235";"Saumon, par kilogramme";"Dollars";"81";"unités";"0";"v1458870127";"6.78";"24.79";"";"";"";"2"
"2024-01";"Ontario";"2016A000235";"Saumon, par kilogramme";"Dollars";"81";"unités";"0";"v1458870127";"6.78";"27.34";"";"";"";"2"
"2024-02";"Ontario";"2016A000235";"Saumon, par kilogramme";"Dollars";"81";"unités";"0";"v1458870127";"6.78";"26.58";"";"";"";"2"
"2024-03";"Ontario";"2016A000235";"Saumon, par kilogramme";"Dollars";"81";"unités";"0";"v1458870127";"6.78";"26.61";"";"";"";"2"
"2024-04";"Ontario";"2016A000235";"Saumon, par kilogramme";"Dollars";"81";"unités";"0";"v1458870127";"6.78";"28.41";"";"";"";"2"
"2024-05";"Ontario";"2016A000235";"Saumon, par kilogramme";"Dollars";"81";"unités";"0";"v1458870127";"6.78";"27.15";"";"";"";"2"
"2024-06";"Ontario";"2016A000235";"Saumon, par kilogramme";"Dollars";"81";"unités";"0";"v1458870127";"6.78";"27.89";"";"";"";"2"
"2024-07";"Ontario";"2016A000235";"Saumon, par kilogramme";"Dollars";"81";"unités";"0";"v1458870127";"6.78";"27.73";"";"";"";"2"
"2024-08";"Ontario";"2016A000235";"Saumon, par kilogramme";"Dollars";"81";"unités";"0";"v1458870127";"6.78";"26.43";"";"";"";"2"
"2024-09";"Ontario";"2016A000235";"Saumon, par kilogramme";"Dollars";"81";"unités";"0";"v1458870127";"6.78";"27.05";"";"";"";"2"
"2023-01";"Ontario";"2016A000235";"Crevette, 300 grammes";"Dollars";"81";"unités";"0";"v1458870129";"6.79";"7.85";"";"";"";"2"
"2023-02";"Ontario";"2016A000235";"Crevette, 300 grammes";"Dollars";"81";"unités";"0";"v1458870129";"6.79";"7.65";"";"";"";"2"
"2023-03";"Ontario";"2016A000235";"Crevette, 300 grammes";"Dollars";"81";"unités";"0";"v1458870129";"6.79";"7.21";"";"";"";"2"
"2023-04";"Ontario";"2016A000235";"Crevette, 300 grammes";"Dollars";"81";"unités";"0";"v1458870129";"6.79";"7.74";"";"";"";"2"
"2023-05";"Ontario";"2016A000235";"Crevette, 300 grammes";"Dollars";"81";"unités";"0";"v1458870129";"6.79";"7.99";"";"";"";"2"
"2023-06";"Ontario";"2016A000235";"Crevette, 300 grammes";"Dollars";"81";"unités";"0";"v1458870129";"6.79";"7.89";"";"";"";"2"
"2023-07";"Ontario";"2016A000235";"Crevette, 300 grammes";"Dollars";"81";"unités";"0";"v1458870129";"6.79";"7.97";"";"";"";"2"
"2023-08";"Ontario";"2016A000235";"Crevette, 300 grammes";"Dollars";"81";"unités";"0";"v1458870129";"6.79";"7.98";"";"";"";"2"
"2023-09";"Ontario";"2016A000235";"Crevette, 300 grammes";"Dollars";"81";"unités";"0";"v1458870129";"6.79";"7.95";"";"";"";"2"
"2023-10";"Ontario";"2016A000235";"Crevette, 300 grammes";"Dollars";"81";"unités";"0";"v1458870129";"6.79";"7.59";"";"";"";"2"
